Total Spending,UNFPA,GOV,NGO,UN,Core Resources,Non-core Resources,Program,Country,Year,Country_Name
1368931,1029944,338987,0,0,0.34,0.66,Population and development,niger,2018,Niger
4710010,2775613,1829027,105370,0,0.4,0.6,Utilization of sexual and reproductive health services,niger,2018,Niger
1003331,380594,124018,498719,0,0.42,0.58,Empowerment of young people,nigeria,2018,Nigeria
3039720,1256881,679112,1103727,0,0.13,0.87,Gender equality and empowerment of women and girls,nigeria,2018,Nigeria
2124532,1490833,574766,58933,0,0.79,0.21,Population and development,nigeria,2018,Nigeria
13771537,10043082,1199239,2529216,0,0.22,0.78,Utilization of sexual and reproductive health services,nigeria,2018,Nigeria
7927,7927,0,1,0,1.0,0.0,Empowerment of young people,north-macedonia,2018,North Macedonia
2362,43,0,2319,0,1.0,0.0,Gender equality and empowerment of women and girls,north-macedonia,2018,North Macedonia
1350,1349,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,north-macedonia,2018,North Macedonia
35796,22390,0,13406,0,1.0,0.0,Population and development,north-macedonia,2018,North Macedonia
408890,339106,0,69785,0,0.86,0.14,Utilization of sexual and reproductive health services,north-macedonia,2018,North Macedonia
139067,139067,0,0,0,0.22,0.78,Empowerment of young people,oman,2018,Oman
849946,849946,0,0,0,0.16,0.84,Population and development,oman,2018,Oman
116416,68140,48276,0,0,1.0,0.0,Empowerment of young people,pakistan,2018,Pakistan
2922121,670292,1982022,0,269807,0.0,1.0,Gender equality and empowerment of women and girls,pakistan,2018,Pakistan
2470009,386426,1833889,197211,52481,0.29,0.71,Population and development,pakistan,2018,Pakistan
4715677,2919382,595882,1145413,55000,0.54,0.46,Utilization of sexual and reproductive health services,pakistan,2018,Pakistan
215315,215315,0,0,0,0.88,0.12,Empowerment of young people,panama,2018,Panama
86042,86042,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,panama,2018,Panama
2966,2966,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,panama,2018,Panama
64261,64261,0,0,0,1.0,0.0,Population and development,panama,2018,Panama
85030,85030,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,panama,2018,Panama
268555,186739,81819,0,0,0.04,0.96,Empowerment of young people,papua-new-guinea,2018,Papua New Guinea
173598,146761,0,26837,0,0.42,0.58,Gender equality and empowerment of women and girls,papua-new-guinea,2018,Papua New Guinea
1545594,707614,838219,0,0,0.53,0.47,Population and development,papua-new-guinea,2018,Papua New Guinea
1429506,1043054,47051,339401,0,0.49,0.51,Utilization of sexual and reproductive health services,papua-new-guinea,2018,Papua New Guinea
205944,176017,0,29927,0,1.0,0.0,Empowerment of young people,paraguay,2018,Paraguay
205953,205953,0,0,0,0.79,0.21,Gender equality and empowerment of women and girls,paraguay,2018,Paraguay
136091,136091,0,0,0,1.0,0.0,Population and development,paraguay,2018,Paraguay
349066,349066,0,0,0,0.9,0.1,Utilization of sexual and reproductive health services,paraguay,2018,Paraguay
196572,196572,0,0,0,1.0,0.0,Empowerment of young people,peru,2018,Peru
609879,609879,0,0,0,0.45,0.55,Gender equality and empowerment of women and girls,peru,2018,Peru
95794,95794,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,peru,2018,Peru
255121,255121,0,0,0,1.0,0.0,Population and development,peru,2018,Peru
287614,287614,0,0,0,0.77,0.23,Utilization of sexual and reproductive health services,peru,2018,Peru
256135,11701,24,244410,0,0.74,0.26,Empowerment of young people,philippines,2018,Philippines
628768,215815,17441,395512,0,0.37,0.63,Gender equality and empowerment of women and girls,philippines,2018,Philippines
498460,157848,63965,276648,0,0.96,0.04,Population and development,philippines,2018,Philippines
2932341,2012884,39756,879701,0,0.66,0.34,Utilization of sexual and reproductive health services,philippines,2018,Philippines
118982,30067,24471,64445,0,0.31,0.69,Empowerment of young people,rwanda,2018,Rwanda
62716,0,0,62716,0,0.0,1.0,Gender equality and empowerment of women and girls,rwanda,2018,Rwanda
310607,97335,213272,0,0,0.53,0.47,Population and development,rwanda,2018,Rwanda
2493179,1686447,483992,322740,0,0.47,0.53,Utilization of sexual and reproductive health services,rwanda,2018,Rwanda
15135,0,15135,0,0,1.0,0.0,Empowerment of young people,sao-tome-principe,2018,Sao Tome and Principe
5000,5000,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,sao-tome-principe,2018,Sao Tome and Principe
5985,0,5985,0,0,1.0,0.0,Organizational effectiveness and efficiency,sao-tome-principe,2018,Sao Tome and Principe
285391,250930,34461,0,0,0.98,0.02,Population and development,sao-tome-principe,2018,Sao Tome and Principe
468401,376282,92119,0,0,0.36,0.64,Utilization of sexual and reproductive health services,sao-tome-principe,2018,Sao Tome and Principe
637679,270908,165196,201575,0,0.24,0.76,Empowerment of young people,senegal,2018,Senegal
910474,273072,392442,244960,0,0.17,0.83,Gender equality and empowerment of women and girls,senegal,2018,Senegal
125,35,90,0,0,0.0,1.0,Organizational effectiveness and efficiency,senegal,2018,Senegal
1043247,732048,311199,0,0,0.45,0.55,Population and development,senegal,2018,Senegal
3236164,1983437,1011077,241649,0,0.33,0.67,Utilization of sexual and reproductive health services,senegal,2018,Senegal
67490,61805,0,5685,0,0.92,0.08,Empowerment of young people,serbia,2018,Serbia
75254,25389,0,49865,0,0.45,0.55,Gender equality and empowerment of women and girls,serbia,2018,Serbia
11959,11959,0,0,0,1.0,0.0,Population and development,serbia,2018,Serbia
361757,307308,0,54448,0,0.8,0.2,Utilization of sexual and reproductive health services,serbia,2018,Serbia
965695,200280,474186,291229,0,0.14,0.86,Empowerment of young people,sierra-leone,2018,Sierra Leone
504595,73071,201026,230498,0,0.19,0.81,Gender equality and empowerment of women and girls,sierra-leone,2018,Sierra Leone
267877,243077,24800,0,0,0.99,0.01,Population and development,sierra-leone,2018,Sierra Leone
18548444,4760887,6515794,7271762,0,0.05,0.95,Utilization of sexual and reproductive health services,sierra-leone,2018,Sierra Leone
1192945,200278,437514,555153,0,0.02,0.98,Empowerment of young people,somalia,2018,Somalia
2698032,295334,1696723,705975,0,0.14,0.86,Gender equality and empowerment of women and girls,somalia,2018,Somalia
64936,25372,28000,11565,0,0.27,0.73,Organizational effectiveness and efficiency,somalia,2018,Somalia
3781058,2412957,1368101,0,0,0.0,1.0,Population and development,somalia,2018,Somalia
12529591,5584954,4664892,2279745,0,0.16,0.84,Utilization of sexual and reproductive health services,somalia,2018,Somalia
829515,294550,0,534965,0,0.02,0.98,Empowerment of young people,south-africa,2018,South Africa
176445,176376,0,69,0,1.0,0.0,Gender equality and empowerment of women and girls,south-africa,2018,South Africa
9333,9329,0,3,0,1.0,0.0,Organizational effectiveness and efficiency,south-africa,2018,South Africa
218524,218436,0,87,0,1.0,0.0,Population and development,south-africa,2018,South Africa
1007994,826155,0,181838,0,0.61,0.39,Utilization of sexual and reproductive health services,south-africa,2018,South Africa
319342,130783,26590,161968,0,0.92,0.08,Empowerment of young people,south-sudan,2018,South Sudan
467029,33728,0,433301,0,0.92,0.08,Gender equality and empowerment of women and girls,south-sudan,2018,South Sudan
25514,25514,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,south-sudan,2018,South Sudan
85520,48190,37330,0,0,1.0,0.0,Population and development,south-sudan,2018,South Sudan
20521905,10999163,944444,8578297,0,0.13,0.87,Utilization of sexual and reproductive health services,south-sudan,2018,South Sudan
288101,233759,16450,37892,0,0.55,0.45,Empowerment of young people,sri-lanka,2018,Sri Lanka
397076,393500,576,3000,0,0.53,0.47,Gender equality and empowerment of women and girls,sri-lanka,2018,Sri Lanka
43486,43486,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,sri-lanka,2018,Sri Lanka
220163,220163,0,0,0,0.69,0.31,Population and development,sri-lanka,2018,Sri Lanka
69724,51912,17812,0,0,0.99,0.01,Utilization of sexual and reproductive health services,sri-lanka,2018,Sri Lanka
228397,51564,115763,61070,0,0.86,0.14,Empowerment of young people,sudan,2018,Sudan
2988977,1434036,1056849,498093,0,0.17,0.83,Gender equality and empowerment of women and girls,sudan,2018,Sudan
12671,9041,0,3630,0,0.76,0.24,Organizational effectiveness and efficiency,sudan,2018,Sudan
607958,489345,103795,14819,0,0.93,0.07,Population and development,sudan,2018,Sudan
6329868,4083858,1324583,921427,0,0.35,0.65,Utilization of sexual and reproductive health services,sudan,2018,Sudan
1953489,320097,0,1633392,0,0.01,0.99,Empowerment of young people,syrian-arab-republic,2018,Syrian Arab Republic
19757239,13999099,0,5180540,577600,0.07,0.93,Gender equality and empowerment of women and girls,syrian-arab-republic,2018,Syrian Arab Republic
274990,274990,0,0,0,0.01,0.99,Population and development,syrian-arab-republic,2018,Syrian Arab Republic
12698449,5972876,0,6725573,0,0.06,0.94,Utilization of sexual and reproductive health services,syrian-arab-republic,2018,Syrian Arab Republic
98732,51848,0,46884,0,1.0,0.0,Empowerment of young people,tajikistan,2018,Tajikistan
91964,26790,14319,50856,0,1.0,0.0,Gender equality and empowerment of women and girls,tajikistan,2018,Tajikistan
202689,72810,43427,86451,0,0.47,0.53,Population and development,tajikistan,2018,Tajikistan
672958,465651,35598,171709,0,0.72,0.28,Utilization of sexual and reproductive health services,tajikistan,2018,Tajikistan
270784,270784,0,0,0,1.0,0.0,Empowerment of young people,thailand,2018,Thailand
4904,4904,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,thailand,2018,Thailand
142221,142221,0,0,0,1.0,0.0,Population and development,thailand,2018,Thailand
273456,273456,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,thailand,2018,Thailand
109776,109777,0,0,0,0.99,0.01,Empowerment of young people,timor-leste,2018,Timor-Leste
46532,43053,3479,0,0,1.0,0.0,Gender equality and empowerment of women and girls,timor-leste,2018,Timor-Leste
377340,366740,10600,0,0,1.0,1.0,Population and development,timor-leste,2018,Timor-Leste
1093754,926019,78596,89140,0,0.57,0.43,Utilization of sexual and reproductive health services,timor-leste,2018,Timor-Leste
37686,11872,25814,0,0,0.89,0.11,Empowerment of young people,togo,2018,Togo
110125,13463,60014,36647,0,1.0,0.0,Gender equality and empowerment of women and girls,togo,2018,Togo
215682,118461,97221,0,0,0.98,0.02,Population and development,togo,2018,Togo
2244889,1516650,323518,404720,0,0.51,0.49,Utilization of sexual and reproductive health services,togo,2018,Togo
4519,5,4513,0,0,1.0,0.0,Empowerment of young people,tunisia,2018,Tunisia
942167,332774,176043,401085,32266,0.24,0.76,Gender equality and empowerment of women and girls,tunisia,2018,Tunisia
1577,2,0,1575,0,1.0,0.0,Organizational effectiveness and efficiency,tunisia,2018,Tunisia
130813,95099,26560,9154,0,0.95,0.05,Population and development,tunisia,2018,Tunisia
99965,48241,29330,22394,0,0.77,0.23,Utilization of sexual and reproductive health services,tunisia,2018,Tunisia
824793,33850,0,790942,0,0.1,0.9,Empowerment of young people,türkiye,2018,Türkiye
5917864,3196512,0,2721351,0,0.11,0.89,Gender equality and empowerment of women and girls,türkiye,2018,Türkiye
75700,49939,25761,0,0,1.0,0.0,Population and development,türkiye,2018,Türkiye
16620043,4940449,2124184,9555410,0,0.02,0.98,Utilization of sexual and reproductive health services,türkiye,2018,Türkiye
266515,247437,8497,10581,0,0.69,0.31,Empowerment of young people,turkmenistan,2018,Turkmenistan
32250,32250,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,turkmenistan,2018,Turkmenistan
170197,170197,0,0,0,0.94,0.06,Population and development,turkmenistan,2018,Turkmenistan
202515,190592,11924,0,0,0.73,0.27,Utilization of sexual and reproductive health services,turkmenistan,2018,Turkmenistan
1376155,372707,189956,813492,0,0.01,0.99,Empowerment of young people,uganda,2018,Uganda
1971621,83033,495969,1392619,0,0.03,0.97,Gender equality and empowerment of women and girls,uganda,2018,Uganda
552484,171383,360554,20547,0,0.28,0.72,Population and development,uganda,2018,Uganda
8893716,4774001,1777339,2342376,0,0.29,0.71,Utilization of sexual and reproductive health services,uganda,2018,Uganda
297764,180260,0,117504,0,1.0,0.0,Empowerment of young people,ukraine,2018,Ukraine
3409167,1502912,0,1906255,0,0.15,0.85,Gender equality and empowerment of women and girls,ukraine,2018,Ukraine
88322,33352,0,54970,0,-0.01,1.01,Utilization of sexual and reproductive health services,ukraine,2018,Ukraine
139189,119406,2000,17784,0,0.96,0.04,Empowerment of young people,uruguay,2018,Uruguay
22870,22870,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,uruguay,2018,Uruguay
196286,196286,0,0,0,0.79,0.21,Population and development,uruguay,2018,Uruguay
1302698,1259495,31000,12203,0,0.26,0.74,Utilization of sexual and reproductive health services,uruguay,2018,Uruguay
123667,123667,0,0,0,1.0,0.0,Empowerment of young people,uzbekistan,2018,Uzbekistan
280658,280658,0,0,0,0.69,0.31,Gender equality and empowerment of women and girls,uzbekistan,2018,Uzbekistan
171433,171433,0,0,0,1.0,0.0,Population and development,uzbekistan,2018,Uzbekistan
429763,401060,0,0,28703,0.77,0.23,Utilization of sexual and reproductive health services,uzbekistan,2018,Uzbekistan
232872,109849,51140,71882,0,0.68,0.32,Empowerment of young people,venezuela,2018,Venezuela (Bolivarian Republic of)
78211,49844,14460,13906,0,0.98,0.02,Gender equality and empowerment of women and girls,venezuela,2018,Venezuela (Bolivarian Republic of)
20484,20484,0,0,0,1.0,0.0,Organizational effectiveness and efficiency,venezuela,2018,Venezuela (Bolivarian Republic of)
81260,66980,8636,5644,0,0.94,0.06,Population and development,venezuela,2018,Venezuela (Bolivarian Republic of)
297589,264768,16484,16337,0,0.91,0.09,Utilization of sexual and reproductive health services,venezuela,2018,Venezuela (Bolivarian Republic of)
582548,229319,9831,343398,0,0.04,0.96,Empowerment of young people,zambia,2018,Zambia
1030397,836820,193577,0,0,1.0,-0.0,Population and development,zambia,2018,Zambia
7652012,3840193,2737446,1074372,0,0.09,0.91,Utilization of sexual and reproductive health services,zambia,2018,Zambia
1112777,516200,171237,425340,0,0.16,0.84,Empowerment of young people,zimbabwe,2018,Zimbabwe
1482469,356371,317019,809079,0,0.03,0.97,Gender equality and empowerment of women and girls,zimbabwe,2018,Zimbabwe
214130,190858,23272,0,0,1.0,0.0,Population and development,zimbabwe,2018,Zimbabwe
13322009,9215621,2201320,1794719,110349,0.1,0.9,Utilization of sexual and reproductive health services,zimbabwe,2018,Zimbabwe
926171,395657,0,530514,0,0.58,0.42,Empowerment of young people,afghanistan,2019,Afghanistan
4682717,1520036,0,3162681,0,0.09,0.91,Gender equality and empowerment of women and girls,afghanistan,2019,Afghanistan
802741,649614,0,153127,0,0.95,0.05,Population and development,afghanistan,2019,Afghanistan
5910646,2188211,0,3722435,0,0.31,0.69,Utilization of sexual and reproductive health services,afghanistan,2019,Afghanistan
291213,104637,53231,133345,0,0.67,0.33,Empowerment of young people,albania,2019,Albania
158520,65295,10055,83170,0,0.42,0.58,Gender equality and empowerment of women and girls,albania,2019,Albania
280258,0,180000,100258,0,0.29,0.71,Population and development,albania,2019,Albania
326954,167702,0,159252,0,0.83,0.17,Utilization of sexual and reproductive health services,albania,2019,Albania
53621,53421,200,0,0,1.0,0.0,Empowerment of young people,algeria,2019,Algeria
132282,127721,0,4561,0,0.56,0.44,Gender equality and empowerment of women and girls,algeria,2019,Algeria
194023,134010,6013,0,54000,0.97,0.03,Population and development,algeria,2019,Algeria
131009,68615,62394,0,0,0.52,0.48,Utilization of sexual and reproductive health services,algeria,2019,Algeria
346855,253878,92977,0,0,0.88,0.12,Empowerment of young people,angola,2019,Angola
469711,443085,26626,0,0,0.88,0.12,Gender equality and empowerment of women and girls,angola,2019,Angola
581518,367681,213837,0,0,1.0,0.0,Population and development,angola,2019,Angola
1258132,1214444,43689,0,0,0.61,0.39,Utilization of sexual and reproductive health services,angola,2019,Angola
42249,6582,0,35666,0,0.27,0.73,Empowerment of young people,argentina,2019,Argentina
318406,160672,0,157734,0,0.02,0.98,Gender equality and empowerment of women and girls,argentina,2019,Argentina
87201,87201,0,0,0,0.62,0.38,Population and development,argentina,2019,Argentina
253315,226504,9200,17611,0,0.75,0.25,Utilization of sexual and reproductive health services,argentina,2019,Argentina
82949,82949,0,0,0,1.0,1.01,Empowerment of young people,armenia,2019,Armenia
257403,243119,0,14284,0,0.46,0.54,Gender equality and empowerment of women and girls,armenia,2019,Armenia
184009,184009,0,0,0,1.0,0.96,Population and development,armenia,2019,Armenia
219507,219507,0,0,0,1.0,0.98,Utilization of sexual and reproductive health services,armenia,2019,Armenia
280164,280164,0,0,0,0.58,0.42,Gender equality and empowerment of women and girls,azerbaijan,2019,Azerbaijan
178698,178698,0,0,0,0.96,0.04,Population and development,azerbaijan,2019,Azerbaijan
341501,341501,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,azerbaijan,2019,Azerbaijan
4193590,1325575,409928,2458087,0,0.18,0.82,Empowerment of young people,bangladesh,2019,Bangladesh
7930039,3174357,354195,4401486,0,0.14,0.86,Gender equality and empowerment of women and girls,bangladesh,2019,Bangladesh
914829,611901,302928,0,0,0.95,0.05,Population and development,bangladesh,2019,Bangladesh
20221845,5388012,1850507,12983327,0,0.08,0.92,Utilization of sexual and reproductive health services,bangladesh,2019,Bangladesh
6491,6491,0,0,0,1.0,0.0,Empowerment of young people,belarus,2019,Belarus
400497,386857,0,13640,0,0.45,0.55,Gender equality and empowerment of women and girls,belarus,2019,Belarus
68601,68601,0,0,0,1.0,0.0,Population and development,belarus,2019,Belarus
255667,255667,0,0,0,0.61,0.39,Utilization of sexual and reproductive health services,belarus,2019,Belarus
2105244,1029407,417416,562829,95593,0.02,0.98,Empowerment of young people,benin,2019,Benin
226563,17174,115344,51371,42674,0.02,0.98,Gender equality and empowerment of women and girls,benin,2019,Benin
438342,338345,40409,56281,3308,0.87,0.13,Population and development,benin,2019,Benin
2529487,1403293,573506,523232,29455,0.46,0.54,Utilization of sexual and reproductive health services,benin,2019,Benin
293002,129549,80201,83253,0,1.0,0.0,Empowerment of young people,bhutan,2019,Bhutan
3013,3013,0,0,0,1.0,0.0,Gender equality and empowerment of women and girls,bhutan,2019,Bhutan
254621,69287,172264,13070,0,0.96,0.04,Utilization of sexual and reproductive health services,bhutan,2019,Bhutan
1100631,703993,183038,213600,0,0.24,0.76,Empowerment of young people,bolivia,2019,Bolivia (Plurinational State of)
1073808,618504,155176,300128,0,0.08,0.92,Gender equality and empowerment of women and girls,bolivia,2019,Bolivia (Plurinational State of)
540399,370048,170351,0,0,0.61,0.39,Population and development,bolivia,2019,Bolivia (Plurinational State of)
1298910,721744,175076,402090,0,0.22,0.78,Utilization of sexual and reproductive health services,bolivia,2019,Bolivia (Plurinational State of)
36195,5412,0,30783,0,0.85,0.15,Empowerment of young people,bosnia-herzegovina,2019,Bosnia and Herzegovina
442223,174057,0,118569,149598,0.1,0.9,Gender equality and empowerment of women and girls,bosnia-herzegovina,2019,Bosnia and Herzegovina
173656,172820,0,836,0,0.88,0.12,Population and development,bosnia-herzegovina,2019,Bosnia and Herzegovina
567267,375710,0,191557,0,0.99,0.01,Utilization of sexual and reproductive health services,bosnia-herzegovina,2019,Bosnia and Herzegovina
407259,369739,0,37520,0,0.59,0.41,Empowerment of young people,botswana,2019,Botswana
41770,41770,0,0,0,1.0,0.0,Population and development,botswana,2019,Botswana
501058,501058,0,0,0,0.49,0.51,Utilization of sexual and reproductive health services,botswana,2019,Botswana
397906,290313,0,11679,95913,0.02,0.98,Empowerment of young people,brazil,2019,Brazil
895363,333364,0,206187,355813,0.23,0.77,Gender equality and empowerment of women and girls,brazil,2019,Brazil
438580,380661,0,0,57919,0.46,0.54,Population and development,brazil,2019,Brazil
1300850,893145,0,131589,276116,0.81,0.19,Utilization of sexual and reproductive health services,brazil,2019,Brazil
717662,257147,169683,290833,0,0.13,0.87,Empowerment of young people,burkina-faso,2019,Burkina Faso
1493819,415809,274480,464190,339340,0.03,0.97,Gender equality and empowerment of women and girls,burkina-faso,2019,Burkina Faso
6743184,6411380,157509,174295,0,0.0,1.0,Population and development,burkina-faso,2019,Burkina Faso
5545283,2910066,2124297,510920,0,0.38,0.62,Utilization of sexual and reproductive health services,burkina-faso,2019,Burkina Faso
1714613,1028814,0,685799,0,0.18,0.82,Empowerment of young people,burundi,2019,Burundi
618270,305206,85084,227980,0,0.27,0.73,Gender equality and empowerment of women and girls,burundi,2019,Burundi
2442004,1898181,523861,19961,0,0.47,0.53,Utilization of sexual and reproductive health services,burundi,2019,Burundi
522595,522595,0,0,0,1.0,0.0,Utilization of sexual and reproductive health services,cabo-verde,2019,Cabo Verde
159158,112112,40941,6105,0,0.98,0.02,Empowerment of young people,cambodia,2019,Cambodia
30377,0,30390,0,0,1.0,0.0,Gender equality and empowerment of women and girls,cambodia,2019,Cambodia
10214,6196,4018,0,0,1.0,0.0,Organizational effectiveness and efficiency,cambodia,2019,Cambodia
390465,301504,88961,0,0,0.89,0.11,Population and development,cambodia,2019,Cambodia
1094104,617472,476632,0,0,0.94,0.06,Utilization of sexual and reproductive health services,cambodia,2019,Cambodia
518943,367153,103250,48540,0,0.25,0.75,Empowerment of young people,cameroon,2019,Cameroon
1417449,900855,75,516518,0,0.46,0.54,Gender equality and empowerment of women and girls,cameroon,2019,Cameroon
842,0,842,0,0,0.0,1.0,Organizational effectiveness and efficiency,cameroon,2019,Cameroon
435632,240148,195484,0,0,1.0,0.0,Population and development,cameroon,2019,Cameroon
9154145,5679329,2415810,1059006,0,0.2,0.8,Utilization of sexual and reproductive health services,cameroon,2019,Cameroon
296918,236240,7581,38954,14143,0.46,0.54,Empowerment of young people,central-african-republic,2019,Central African Republic
1501206,1116324,8497,376384,0,0.07,0.93,Gender equality and empowerment of women and girls,central-african-republic,2019,Central African Republic
20986,20986,0,0,0,1.0,0.0,Population and development,central-african-republic,2019,Central African Republic
2174422,1947445,134356,86671,5950,0.52,0.48,Utilization of sexual and reproductive health services,central-african-republic,2019,Central African Republic
667685,441189,52351,174145,0,0.7,0.3,Empowerment of young people,chad,2019,Chad
1482736,862401,60893,559442,0,0.45,0.55,Gender equality and empowerment of women and girls,chad,2019,Chad
6225,6225,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,chad,2019,Chad
53286,42157,11129,0,0,1.02,-0.02,Population and development,chad,2019,Chad
3511832,2334692,617788,559352,0,0.41,0.59,Utilization of sexual and reproductive health services,chad,2019,Chad
4870,4870,0,0,0,1.0,0.0,Population and development,chile,2019,Chile
145675,145675,0,0,0,0.98,0.02,Utilization of sexual and reproductive health services,chile,2019,Chile
803183,787661,15522,0,0,0.62,0.38,Empowerment of young people,china,2019,China
101297,91339,0,9958,0,1.0,0.0,Gender equality and empowerment of women and girls,china,2019,China
415638,415638,0,0,0,1.0,0.0,Population and development,china,2019,China
687597,559716,114784,13097,0,0.81,0.19,Utilization of sexual and reproductive health services,china,2019,China
212334,212334,0,0,0,0.77,0.23,Empowerment of young people,colombia,2019,Colombia
390002,124106,0,265896,0,0.32,0.68,Gender equality and empowerment of women and girls,colombia,2019,Colombia
503476,503476,0,0,0,0.58,0.42,Population and development,colombia,2019,Colombia
1523254,1156101,0,367153,0,0.3,0.7,Utilization of sexual and reproductive health services,colombia,2019,Colombia
11333,2435,8898,0,0,1.0,0.0,Empowerment of young people,comoros,2019,Comoros
57345,32600,11742,13003,0,0.77,0.23,Gender equality and empowerment of women and girls,comoros,2019,Comoros
129033,93404,35628,0,0,1.0,0.0,Population and development,comoros,2019,Comoros
712086,655369,56717,0,0,0.72,0.28,Utilization of sexual and reproductive health services,comoros,2019,Comoros
132099,132099,0,0,0,0.99,0.01,Empowerment of young people,congo,2019,Congo
813483,759435,39141,14906,0,0.22,0.78,Gender equality and empowerment of women and girls,congo,2019,Congo
566681,486016,80665,0,0,0.66,0.34,Population and development,congo,2019,Congo
1255244,1016973,145321,92950,0,0.25,0.75,Utilization of sexual and reproductive health services,congo,2019,Congo
272247,258335,0,13911,0,0.69,0.31,Empowerment of young people,costa-rica,2019,Costa Rica
74013,66494,0,7519,0,0.99,0.01,Gender equality and empowerment of women and girls,costa-rica,2019,Costa Rica
113216,113216,0,0,0,0.86,0.14,Population and development,costa-rica,2019,Costa Rica
273516,265422,8094,0,0,1.0,0.0,Utilization of sexual and reproductive health services,costa-rica,2019,Costa Rica
449331,384752,52940,11640,0,0.82,0.18,Empowerment of young people,côte-divoire,2019,Côte d'Ivoire
1030885,908025,19185,103674,0,0.53,0.47,Gender equality and empowerment of women and girls,côte-divoire,2019,Côte d'Ivoire
52869,52869,0,0,0,0.88,0.12,Organizational effectiveness and efficiency,côte-divoire,2019,Côte d'Ivoire
1231818,1231818,0,0,0,0.19,0.81,Population and development,côte-divoire,2019,Côte d'Ivoire
3468120,3041859,241527,184733,0,0.4,0.6,Utilization of sexual and reproductive health services,côte-divoire,2019,Côte d'Ivoire
70751,44144,26607,0,0,0.53,0.47,Empowerment of young people,cuba,2019,Cuba
86961,51864,21487,13611,0,0.71,0.29,Gender equality and empowerment of women and girls,cuba,2019,Cuba
110975,50864,42625,17486,0,0.77,0.23,Population and development,cuba,2019,Cuba
387459,356510,30949,0,0,0.56,0.44,Utilization of sexual and reproductive health services,cuba,2019,Cuba
2007122,457798,638915,910409,0,0.22,0.78,Empowerment of young people,democratic-republic-congo,2019,Democratic Republic of the Congo
9498690,4715548,264518,4518623,0,0.01,0.99,Gender equality and empowerment of women and girls,democratic-republic-congo,2019,Democratic Republic of the Congo
33846,33846,0,0,0,0.0,1.0,Organizational effectiveness and efficiency,democratic-republic-congo,2019,Democratic Republic of the Congo
2611482,2503207,108275,0,0,0.05,0.95,Population and development,democratic-republic-congo,2019,Democratic Republic of the Congo
16588178,12237882,949553,3400743,0,0.31,0.69,Utilization of sexual and reproductive health services,democratic-republic-congo,2019,Democratic Republic of the Congo
60542,17749,0,42793,0,0.37,0.63,Empowerment of young people,djibouti,2019,Djibouti
461514,272122,134150,55243,0,0.48,0.52,Gender equality and empowerment of women and girls,djibouti,2019,Djibouti
258587,200283,58304,0,0,0.81,0.19,Population and development,djibouti,2019,Djibouti
343154,341737,1417,0,0,0.46,0.54,Utilization of sexual and reproductive health services,djibouti,2019,Djibouti
134800,134800,0,0,0,0.51,0.49,Empowerment of young people,dominican-republic,2019,Dominican Republic
159055,159055,0,0,0,0.7,0.3,Gender equality and empowerment of women and girls,dominican-republic,2019,Dominican Republic
97971,97971,0,0,0,0.69,0.31,Population and development,dominican-republic,2019,Dominican Republic
621746,621746,0,0,0,0.72,0.28,Utilization of sexual and reproductive health services,dominican-republic,2019,Dominican Republic
214490,214490,0,0,0,0.02,0.98,Empowerment of young people,ecuador,2019,Ecuador
322068,322068,0,0,0,0.61,0.39,Gender equality and empowerment of women and girls,ecuador,2019,Ecuador
95351,95351,0,0,0,0.68,0.32,Population and development,ecuador,2019,Ecuador
918766,918766,0,0,0,0.77,0.23,Utilization of sexual and reproductive health services,ecuador,2019,Ecuador
1936401,469129,346456,1110816,10000,0.11,0.89,Empowerment of young people,egypt,2019,Egypt
3852497,687979,1347218,1602750,214550,0.04,0.96,Gender equality and empowerment of women and girls,egypt,2019,Egypt
49426,0,49426,0,0,0.07,0.93,Population and development,egypt,2019,Egypt
5106305,2839545,2086246,180513,0,0.19,0.81,Utilization of sexual and reproductive health services,egypt,2019,Egypt
673760,471791,0,201969,0,0.57,0.43,Empowerment of young people,el-salvador,2019,El Salvador
430891,237522,0,193369,0,0.26,0.74,Gender equality and empowerment of women and girls,el-salvador,2019,El Salvador
339032,339032,0,0,0,0.55,0.45,Population and development,el-salvador,2019,El Salvador
539220,402310,0,136910,0,0.27,0.73,Utilization of sexual and reproductive health services,el-salvador,2019,El Salvador
1022542,1010408,12135,0,0,0.61,0.39,Empowerment of young people,equatorial-guinea,2019,Equatorial Guinea
19763,19763,0,0,0,0.0,1.0,Population and development,equatorial-guinea,2019,Equatorial Guinea
